actual_purchase,VisitorType,segment,uplift_score,uplift_x,p_buy_no_disc,p_buy_with_disc,revenue_proxy,optimal_discount,expected_profit,optimal_discount_pct
1,Returning_Visitor,Sure Thing,-0.03857142857142859,-0.012380599955302694,0.9377777777777778,0.8992063492063492,49.847767339146245,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.035451996461397746,0.03798586302996124,0.004651162790697674,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.009051784454417254,-0.012944748009408416,0.0031496062992125984,0.012201390753629852,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0014705882352941176,0.00768291239150019,0.0014705882352941176,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.3868236774033264,0.3119959516819787,0.4192609903136219,0.8060846677169483,30.506672985044922,0.05,14.283429006597851,5
0,Returning_Visitor,Persuadable,0.05031931278091051,0.08075110995590445,0.48706914706914706,0.5373884598500576,27.35994156299012,0.1,8.903454046285677,10
0,Returning_Visitor,Lost Cause,-0.017777777777777778,0.029461903457730036,0.017777777777777778,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.02316752139377076,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.006121751025991792,0.007963683707172004,0.006121751025991792,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.007149288118849975,0.01213307239280057,0.02654322751278937,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03398140822610363,0.02140786604164513,0.006121751025991792,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.006121751025991792,0.00885001575369892,0.006121751025991792,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.16240171256547548,-0.007780719530295587,0.37376028307298215,0.21135857050750667,22.243145720673333,0.0,0.0,0
0,New_Visitor,Lost Cause,0.017715974426326567,0.030628347568752268,0.022387184825768854,0.04010315925209542,20.0,0.0,0.0,0
1,Returning_Visitor,Lost Cause,0.19764002641135786,-0.023270958386612185,0.43658578263841424,0.6342258090497721,47.353935328068445,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.030734232687084695,-0.10550081506167422,0.3288694977482163,0.2981352650611316,25.081254331737433,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.00656132052269145,0.038988627360020414,0.007800769089910273,0.001239448567218823,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.025216150153695712,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.012387184825768852,0.006441212145724812,0.012387184825768852,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.009237578526556253,0.00789507364435102,0.009237578526556253,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.21816035931280042,0.21116890333853477,0.4846967835443424,0.7028571428571428,31.478264732059156,0.05,12.967076186619163,5
0,Returning_Visitor,Lost Cause,0.05409930896898124,-0.04248729202453688,0.4526123365519908,0.506711645520972,21.416450239836994,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.05010315925209542,0.03762839121961297,0.0,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.002308344752674366,0.04323889900916465,0.00927135732520439,0.011579702077878756,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.01399952615572473,-0.02501441680278071,0.056726798882997455,0.042727272727272725,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.2770649091610682,0.13959793149688327,0.408158173984261,0.6852230831453292,32.25912825065165,0.05,12.988273666060042,5
0,Returning_Visitor,Lost Cause,-0.03581378593067255,-0.036404201853780925,0.07591694518276797,0.04010315925209542,20.0,0.0,0.0,0
1,New_Visitor,Persuadable,0.12260137881829736,0.067573099112248,0.568051948051948,0.6906533268702454,28.805146808415394,0.05,11.630116066666993,5
0,Returning_Visitor,Persuadable,0.13480519480519482,0.22187609631373065,0.568051948051948,0.7028571428571428,31.115143764463824,0.05,12.811725255518292,5
0,Returning_Visitor,Lost Cause,0.3183598228124236,0.03352473399594248,0.17089613309186175,0.48925595590428533,22.580088055799216,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.043706070718621384,0.09045174673308527,0.006121751025991792,0.04982782174461318,20.0,0.2,2.298622573956906,20
1,Returning_Visitor,Persuadable,0.021702347044831607,0.08436507670331182,0.0971886909951426,0.11889103803997421,22.17653716135952,0.2,3.215821068661581,20
0,Returning_Visitor,Lost Cause,0.011862745098039215,0.026866730171953086,0.0014705882352941176,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.029391390400791688,0.004266835121051962,0.004651162790697674,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.2766291601609122,0.22179113750192486,0.5090851255533735,0.7857142857142857,41.49085308258337,0.05,19.141473486058665,5
0,Returning_Visitor,Lost Cause,0.0072115823073415405,0.004012122046595602,0.006121751025991792,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.011862745098039215,0.030686676040327293,0.0014705882352941176,0.013333333333333332,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.03250140601644941,-0.003529585619953887,0.0518953454103888,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,-0.012030152366992881,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.023064811635628894,-0.027714186462166723,0.017038347616466526,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.02700675456817054,0.0250188799947832,0.012387184825768852,0.03939393939393939,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03939393939393939,0.02553275332544874,0.0,0.03939393939393939,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.041622611701847514,-0.0031781504034468586,0.041622611701847514,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.04542845100940729,0.16298124743911493,0.5099567099567099,0.5553851609661172,30.40747238685501,0.1,10.224489902087242,10
0,Returning_Visitor,Lost Cause,-0.00927135732520439,0.007963683707172004,0.00927135732520439,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.034021633423026575,0.025460824089365165,0.0,0.034021633423026575,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.08461134090656347,-0.033008562820928546,0.28592658011648564,0.20131523920992217,21.479359342834464,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.04010315925209542,0.03298621756878413,0.0,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.018055382812265486,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.10663710883934671,-0.042313971635880396,0.10663710883934671,0.0,20.28995443116769,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0072115823073415405,0.01508824526182526,0.006121751025991792,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.004651162790697674,-0.006186220599437197,0.004651162790697674,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.004061976008128942,0.018782275810707925,0.00927135732520439,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.26702558469215576,0.27428319082859426,0.30154584387927275,0.5685714285714285,33.208040073036386,0.1,11.431174397669501,10
1,Returning_Visitor,Persuadable,0.2380569005413708,0.14453676427205875,0.45107917213180376,0.6891360726731746,29.18992333430088,0.05,11.76779035806705,5
0,Returning_Visitor,Lost Cause,-0.08114307887286124,0.009566218827619275,0.21821593509465362,0.13707285622179238,22.177788293210437,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.017634628000065097,-0.0013624508998284959,0.03096796133339843,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.03495352786784005,0.020202328304807126,0.03495352786784005,0.0,20.0,0.0,0.0,0
1,Returning_Visitor,Sure Thing,0.20433526036597083,-0.029402030279433982,0.6066472894551352,0.8109825498211061,37.41053419975859,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.003233686744032096,0.007405707302829129,0.010099646589301237,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.5737142228324588,0.2724164616464462,0.14848314334222654,0.7221973661746853,29.643662059849888,0.05,12.497517124836628,5
0,Returning_Visitor,Lost Cause,0.025196078431372546,0.016964518281166283,0.0014705882352941176,0.026666666666666665,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.46604208621539195,0.25654457910933826,0.24981954887218044,0.7158616350875724,26.211629966540293,0.05,10.901374893506656,5
0,Returning_Visitor,Lost Cause,0.0,0.022495695889551227,0.0,0.0,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.025371680949799857,0.005837590860485953,0.025371680949799857,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.034449031471984005,-0.04038010051787744,0.07455219072407943,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.194368585219649,-0.046609729297530995,0.4057271557271557,0.21135857050750667,22.425103410944054,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.030153811874235437,-0.08840589890343052,0.013888741317253928,0.044042553191489364,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.05457750951721044,-0.035686133398967784,0.060638115577816495,0.006060606060606061,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.3392929292929294,0.13666359757515883,0.5599134199134198,0.8992063492063492,36.39268758344189,0.0,19.134721443828408,0
1,Returning_Visitor,Sure Thing,0.0929223989282083,-0.014316973951557704,0.7354761904761904,0.8283985894043987,91.25666268969101,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.2476205665679349,0.05073517935789092,0.43658578263841424,0.6842063492063492,36.26515784273995,0.05,14.64300594904823,5
0,Returning_Visitor,Lost Cause,0.002355591777472868,0.02239046022136592,0.017038347616466526,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.14612092582887187,-0.04575033571479501,0.2568301456870279,0.11070921985815603,21.707240902071984,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.05010315925209542,0.03955473267878687,0.0,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.010099646589301237,0.009318179979442585,0.010099646589301237,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.007355591777472872,0.01691908747343602,0.025371680949799857,0.03272727272727273,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03398140822610363,0.0344241913981649,0.006121751025991792,0.04010315925209542,20.0,0.0,0.0,0
1,Returning_Visitor,Sure Thing,0.06283604706252488,0.02708624943169158,0.5689492203702684,0.6317852674327933,26.504778309828442,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.030892946892276764,0.033493441796454096,0.0031496062992125984,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03767813118847654,0.006328835675468223,0.010099646589301237,0.04777777777777777,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.004590017825311943,0.01945509187980035,0.0014705882352941176,0.006060606060606061,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.03631443745650209,0.10698018488902745,0.8128919117498471,0.8492063492063492,36.89781283186993,0.0,18.30031415719087,0
0,Returning_Visitor,Lost Cause,0.04010315925209542,0.03305621468033853,0.0,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.010465545795713928,0.013577227063473998,0.029859485189653322,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.2396929678301588,0.148858066065188,0.508973908973909,0.7486668768040678,45.4340043583416,0.05,20.082366458795697,5
0,Returning_Visitor,Lost Cause,-0.025371680949799857,0.02009487436705809,0.025371680949799857,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.044832787213636725,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.006612293572552774,0.03275836054247572,0.15682083587346746,0.16343312944602023,22.1167544209269,0.0,0.0,0
1,New_Visitor,Persuadable,0.05904589123823334,0.11631058426221881,0.7977777777777778,0.8568236690160111,42.13024433385835,0.0,21.158914316006513,0
0,Returning_Visitor,Lost Cause,0.0072115823073415405,0.023942476504086364,0.006121751025991792,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0059777415558604635,0.00516341210828168,0.025371680949799857,0.019393939393939394,20.0,0.0,0.0,0
1,New_Visitor,Persuadable,0.20585190300151135,0.1383675695313956,0.6037301587301587,0.80958206173167,32.888510707841924,0.05,15.5009226350748,5
0,Returning_Visitor,Lost Cause,0.05010315925209542,0.039092651105331236,0.0,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.03404255319148936,0.05088423036615823,0.0,0.03404255319148936,20.0,0.2,2.172340425531915,20
0,Returning_Visitor,Lost Cause,-0.3075167875558501,-0.0892773424254844,0.40918345422251673,0.10166666666666666,20.856884354996613,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.040642336555816595,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.09454545454545454,0.027098534062540897,0.09454545454545454,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0014705882352941176,0.014603100102773263,0.0014705882352941176,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.018759179568067393,0.005235311113156499,0.01528337362342197,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.013888741317253928,0.005518731888082462,0.013888741317253928,0.0,20.0,0.0,0.0,0
1,Returning_Visitor,Lost Cause,-0.14720893789442285,-0.1739475719944952,0.34099070986942837,0.1937817719750055,27.98518190358207,0.0,0.0,0
0,New_Visitor,Lost Cause,0.015688925110806204,0.017027788080914135,0.017038347616466526,0.03272727272727273,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,-0.0023028331584521444,0.07003125788762982,0.5166233766233767,0.5143205434649245,30.461156000635505,0.15,9.634251284031858,15
0,Returning_Visitor,Lost Cause,0.03404255319148936,0.03231289867434455,0.0,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0059777415558604635,0.016245768578996442,0.025371680949799857,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.05010315925209542,0.03215818251276226,0.0,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.3293395427495771,0.09017809988320494,0.43700966359962923,0.7663492063492063,23.746296993607732,0.05,10.488410471117424,5
0,Returning_Visitor,Lost Cause,-0.0014705882352941176,0.025337407026555955,0.0014705882352941176,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.038909386434801935,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.004651162790697674,0.02902973795731782,0.004651162790697674,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.24837923521575933,0.19015352032159308,0.5145778672304453,0.7629571024462046,37.5311024169348,0.05,16.79719960809854,5
1,Returning_Visitor,Persuadable,0.6115100887616967,0.23939233630541928,0.13577390194018096,0.7472839907018776,23.06747158841496,0.05,9.932406926218217,5
0,Returning_Visitor,Lost Cause,-0.004620194534506716,0.013590772674850465,0.004620194534506716,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.031198846626727395,0.023905617711443086,0.00927135732520439,0.04047020395193179,20.0,0.0,0.0,0
1,New_Visitor,Persuadable,-0.05650244175954566,0.08209546749563455,0.8922167274738314,0.8357142857142857,35.51916720702319,0.0,17.310325270950198,0
0,Returning_Visitor,Lost Cause,-0.041622611701847514,0.003681204744800007,0.041622611701847514,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.02406197600812894,0.03513599319490745,0.00927135732520439,0.03333333333333333,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,0.030739430161311247,0.03476572902807828,0.017038347616466526,0.04777777777777777,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.017204984650020683,0.020072463363652423,0.025522288077252042,0.042727272727272725,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.24061085036666924,0.13223594068484326,0.42036488641751807,0.6609757367841873,29.450047696420484,0.1,11.441637064467029,10
0,Returning_Visitor,Lost Cause,0.023333333333333334,0.03483995443687606,0.0,0.023333333333333334,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.01728449018891652,0.012716933543650305,0.033289278368514176,0.016004788179597655,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.07465566655936201,-0.0476927624825526,0.38211813317076476,0.30746246661140275,24.685679594844203,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.060638115577816495,0.0211268078466131,0.060638115577816495,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0386325710168013,0.022461507818188807,0.0014705882352941176,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.03153430437546963,-0.010956138970112415,0.03153430437546963,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.006956637947409496,0.02389369993411884,0.02635057734134889,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.018042195840691003,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.05275306345138028,0.02781089429771802,0.18068959868959866,0.12793653523821838,22.0714810096836,0.0,0.0,0
1,New_Visitor,Persuadable,0.3215295350722683,0.07559613475953608,0.44481967127693806,0.7663492063492063,26.286406992722767,0.05,11.66382621360474,5
0,Returning_Visitor,Lost Cause,-0.029918303099996692,-0.022599252883785004,0.06489591668601132,0.03497761358601462,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03404255319148936,0.036999027114235625,0.0,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0008894342294825776,0.021148029168816536,0.006950040290088638,0.006060606060606061,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0031496062992125984,0.0253067315662288,0.0031496062992125984,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.03773196682070351,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.04010315925209542,0.03343540805775699,0.0,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.03449163635649775,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.000371680949799863,-0.03250647207800761,0.027038347616466528,0.026666666666666665,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.025371680949799857,0.005600258869045955,0.025371680949799857,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0781045291996183,0.0367429963939726,0.00927135732520439,0.08737588652482269,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.013895338974574782,-0.011128873434519519,0.033289278368514176,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.021766725094778668,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,0.03404255319148936,0.05451095483803232,0.0,0.03404255319148936,20.0,0.2,2.172340425531915,20
0,Returning_Visitor,Lost Cause,0.035451996461397746,0.033297363464756154,0.004651162790697674,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0386325710168013,0.025448988257677056,0.0014705882352941176,0.04010315925209542,20.0,0.0,0.0,0
1,Returning_Visitor,Lost Cause,0.013548636296437655,0.02865071250649364,0.3128826017613203,0.326431238057758,23.986246923481453,0.0,0.0,0
0,New_Visitor,Lost Cause,0.0,-0.013081759438117176,0.0,0.0,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,0.03771597442632657,0.023401468400892557,0.012387184825768852,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.009374519470824072,0.02570634182611955,0.2019840510366826,0.21135857050750667,22.111001807607877,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.01931275313942271,0.0,0.0,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.4571924968843634,0.3254983466754314,0.32137893168706516,0.7785714285714286,31.259783050659394,0.05,14.175351721461347,5
0,Returning_Visitor,Lost Cause,0.010122582068735004,0.026957657056140734,0.00927135732520439,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0036734212348372083,0.02714147968279521,0.012387184825768852,0.01606060606060606,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03404255319148936,0.044278227291861066,0.0,0.03404255319148936,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,0.01652730251337602,0.009782393463184526,0.026199970213896705,0.042727272727272725,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.029161320149460088,0.032596635470196096,0.010941839102635331,0.04010315925209542,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.0026685212187594516,-0.024829156281979355,0.012668521218759452,0.01,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.04639814496896223,0.023688149792940604,0.017038347616466526,0.06343649258542876,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.016312075717433386,-0.014429560532333671,0.022372681778039447,0.006060606060606061,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.010977741555860464,0.00826482338016036,0.017038347616466526,0.006060606060606061,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.017726413663416218,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.015555603431822058,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03404255319148936,0.04296696004715957,0.0,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.010122582068735004,0.03079884317102242,0.00927135732520439,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.006121751025991792,0.018512756513121256,0.006121751025991792,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0014705882352941176,0.01601453687032614,0.0014705882352941176,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.03404255319148936,0.033815504796698696,0.0,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.027038347616466528,-0.0019593594027334043,0.027038347616466528,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.004651162790697674,0.011781305954166434,0.004651162790697674,0.0,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.18787335524481152,0.10745784853549946,0.3831119219906406,0.5709852772354521,36.31973251099237,0.1,12.592996206777649,10
1,Returning_Visitor,Persuadable,0.31586186027353713,0.329463662991877,0.39835001722873575,0.7142118775022729,31.745052259446055,0.05,13.279464762296854,5
0,Returning_Visitor,Lost Cause,0.05596095947130483,0.028558175604851684,0.010099646589301237,0.06606060606060607,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.002355591777472868,0.020810159640040925,0.017038347616466526,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.04010315925209542,0.030774561384249707,0.0,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.028076109936575055,0.027588788472644343,0.004651162790697674,0.03272727272727273,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.004938855034614267,0.027095643194609248,0.014455084359325127,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.009237578526556253,0.00027432790266401373,0.009237578526556253,0.0,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.054664569163249854,0.0023158365364222833,0.09981823346585032,0.04515366430260047,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.007828135256647866,0.011057020939305964,0.013888741317253928,0.006060606060606061,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.004014408380515602,-0.04521712273488294,0.04411756763261102,0.04010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Persuadable,-0.004620194534506716,0.051265134610078936,0.004620194534506716,0.0,20.0,0.2,1.9000000000000004,20
0,Returning_Visitor,Lost Cause,0.046239271685168504,0.040083172149816874,0.4378050778050778,0.48404434949024633,29.842454623809157,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.004039040528695176,0.046532702499644106,0.010099646589301237,0.006060606060606061,20.0,0.0,0.0,0
0,New_Visitor,Lost Cause,-0.0068060308199573115,0.003140506394596442,0.026199970213896705,0.019393939393939394,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.006121751025991792,0.01965048528468787,0.006121751025991792,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.054781983352800614,0.027802764542338022,0.017038347616466526,0.07182033096926714,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0038782489740082082,0.004853726730356387,0.006121751025991792,0.01,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.01910182706726609,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.011862745098039215,0.035202512964977534,0.0014705882352941176,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.0038672081561858807,-0.005353404314177412,0.024978319267296992,0.021111111111111112,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.029391390400791688,0.040788898246243,0.004651162790697674,0.03404255319148936,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.017475386940332335,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.02520918079010639,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.013888741317253928,-0.0044019951946379894,0.013888741317253928,0.0,20.0,0.0,0.0,0
1,Returning_Visitor,Persuadable,0.14033639981994162,0.09496483581654368,0.3068118427797609,0.44714824259970254,23.09535769399035,0.15,6.48557683880221,15
0,Returning_Visitor,Lost Cause,0.015122582068735006,0.02845639295889372,0.017604690658537724,0.03272727272727273,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.013333333333333332,0.020202949078014426,0.0,0.013333333333333332,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.22413599262879855,0.0008689062085640541,0.16082232462877624,0.3849583172575748,21.363917780723938,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.01571597442632658,0.010398045092422679,0.03438718482576884,0.05010315925209542,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.08604625199362043,-0.021725639483294406,0.2019840510366826,0.288030303030303,21.098863578287478,0.0,0.0,0
0,Returning_Visitor,Lost Cause,-0.017604690658537724,0.010888222158569936,0.017604690658537724,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0486325710168013,0.04217312424852243,0.0014705882352941176,0.05010315925209542,20.0,0.0,0.0,0
1,Returning_Visitor,Sure Thing,-0.5355458690298041,-0.16714470828852213,0.878889489664814,0.34334362063500995,52.83314114782261,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.0,0.04437070564018109,0.0,0.0,20.0,0.0,0.0,0
0,Returning_Visitor,Lost Cause,0.020147214216914573,0.01121072664380591,0.033289278368514176,0.05343649258542875,20.0,0.0,0.0,0
